sporing_trafikk,sporing,spordybde,asfalt,veibredde,posisjon
2.857142857142857,2.3000000000000003,3.4,A1,3.0,8790.6
3.1055900621118004,2.4999999999999996,3.6,A1,3.0,8810.6
3.2298136645962727,2.5999999999999996,3.5,A1,3.0,8830.3
2.8571428571428568,2.3,3.8,A1,3.0,8850.2
2.7329192546583854,2.2,3.2,A1,3.0,8870.0
2.7329192546583845,2.1999999999999997,2.4,A1,3.0,8889.9
2.608695652173913,2.1,2.6,A1,3.0,8909.8
2.4844720496894412,2.0000000000000004,2.9,A1,3.0,8929.5
2.4844720496894412,2.0000000000000004,2.9,A1,3.0,8949.4
2.111801242236025,1.7000000000000002,3.5,A1,3.0,8969.3
2.2360248447204967,1.7999999999999998,3.3,A1,3.0,8989.2
2.3602484472049694,1.9000000000000004,3.0,A1,3.0,9008.9
1.7391304347826084,1.4,3.1,A1,3.0,9028.8
2.111801242236025,1.7000000000000002,2.5,A1,3.0,9048.7
3.478260869565217,2.8,3.3,A1,3.0,9068.5
3.850931677018633,3.0999999999999996,3.0,A1,3.0,9088.2
3.3540372670807455,2.7,2.8,A1,3.0,9108.0
3.2298136645962736,2.6000000000000005,2.8,A1,3.0,9127.8
3.6024844720496896,2.9000000000000004,3.0,A1,3.0,9147.7
3.1055900621118004,2.4999999999999996,2.6,A1,3.1,9167.3
3.105590062111801,2.5,2.7,A1,3.1,9187.0
3.6024844720496887,2.8999999999999995,3.2,A1,3.1,9207.0
3.6024844720496887,2.8999999999999995,2.7,A1,3.1,9226.7
3.2298136645962736,2.6000000000000005,2.8,A1,3.1,9246.3
2.981366459627329,2.4,3.1,A1,3.1,9266.2
3.7267080745341605,2.9999999999999996,3.6,A1,3.1,9286.0
3.1055900621118018,2.5000000000000004,3.4,A1,3.1,9305.7
2.857142857142857,2.3000000000000003,2.9,A1,3.1,9325.4
2.8571428571428568,2.3,3.8,A1,3.1,9345.2
2.4844720496894412,2.0000000000000004,3.9,A1,3.1,9364.9
0.24844720496894432,0.20000000000000018,6.0,A1,3.1,9384.7
0.372670807453417,0.3000000000000007,5.6,A1,3.1,9404.4
0.0,0.0,6.5,A1,3.1,9424.2
0.0,0.0,5.9,A1,3.1,9444.1
-0.4968944099378875,-0.39999999999999947,6.6,A1,3.1,9463.8
3.2298136645962727,2.5999999999999996,3.0,A1,3.1,9483.6
3.229813664596273,2.6,2.9,A1,3.1,9503.4
3.1055900621118018,2.5000000000000004,2.9,A1,3.1,9523.3
3.3540372670807455,2.7,3.5,A1,3.1,9543.0
3.3540372670807455,2.7,3.7,A1,3.1,9562.8
2.981366459627329,2.4,3.4,A1,3.1,9582.6
3.354037267080745,2.6999999999999997,3.1,A1,3.1,9602.4
3.3540372670807455,2.7,2.8,A1,3.1,9622.2
3.6024844720496887,2.8999999999999995,3.2,A1,3.1,9642.0
3.2298136645962727,2.5999999999999996,3.2,A1,3.1,9661.9
3.3540372670807455,2.7,3.3,A1,3.1,9681.7
2.8571428571428568,2.3,4.0,A1,3.1,9701.4
2.981366459627329,2.4,3.6,A1,3.1,9721.3
3.1055900621118004,2.4999999999999996,3.6,A1,3.1,9741.2
2.8571428571428568,2.3,3.3,A1,3.1,9761.0
3.105590062111801,2.5,3.3,A1,3.1,9780.7
3.2298136645962736,2.6000000000000005,3.3,A1,3.1,9800.5
2.857142857142857,2.3000000000000003,3.9,A1,3.1,9820.3
2.7329192546583845,2.1999999999999997,3.4,A1,3.1,9840.2
2.608695652173913,2.1,3.4,A1,3.1,9860.0
2.360248447204968,1.8999999999999995,4.2,A1,3.1,9879.8
2.6086956521739126,2.0999999999999996,3.7,A1,3.1,9899.7
2.484472049689441,2.0,3.3,A1,3.1,9919.4
2.6086956521739126,2.0999999999999996,3.0,A1,3.1,9939.3
2.3602484472049694,1.9000000000000004,3.5,A1,3.1,9959.2
2.857142857142857,2.3000000000000003,3.6,A1,3.1,9978.9
2.7329192546583854,2.2,3.7,A1,3.1,9998.8
2.608695652173913,2.1,3.9,A1,3.1,10018.7
2.8571428571428577,2.3000000000000007,4.1,A1,3.1,10038.3
2.7329192546583854,2.2,3.5,A1,3.1,10058.3
3.105590062111801,2.5,3.2,A1,3.1,10078.0
2.7329192546583854,2.2,3.3,A1,3.1,10097.8
2.4844720496894412,2.0000000000000004,3.9,A1,3.1,10117.7
2.484472049689441,2.0,3.5,A1,3.1,10137.4
2.7329192546583845,2.1999999999999997,3.4,A1,3.1,10157.2
2.7329192546583854,2.2,3.5,A1,3.05,10177.1
3.105590062111801,2.5,3.0,A1,3.05,10196.8
3.3540372670807455,2.7,3.2,A1,3.05,10216.7
3.354037267080745,2.6999999999999997,3.6,A1,3.05,10236.6
3.2298136645962727,2.5999999999999996,3.5,A1,3.05,10256.4
3.1055900621118018,2.5000000000000004,3.9,A1,3.05,10276.1
3.1055900621118004,2.4999999999999996,3.6,A1,3.05,10295.9
3.3540372670807455,2.7,3.7,A1,3.05,10315.8
3.4782608695652173,2.8000000000000003,3.6,A1,3.05,10335.5
3.229813664596273,2.6,3.4,A1,3.05,10355.3
3.4782608695652173,2.8000000000000003,3.6,A1,3.05,10375.3
3.105590062111801,2.5,3.5,A1,3.05,10395.0
2.857142857142857,2.3000000000000003,3.9,A1,3.05,10414.8
3.354037267080745,2.6999999999999997,3.9,A1,3.05,10434.7
2.360248447204968,1.8999999999999995,3.7,A1,3.05,10454.5
2.111801242236025,1.7000000000000002,3.3,A1,3.05,10474.3
2.236024844720497,1.8000000000000003,3.4,A1,3.05,10494.2
1.490683229813664,1.1999999999999997,3.1,A1,3.05,10514.1
2.6086956521739126,2.0999999999999996,3.0,A1,3.05,10534.0
1.6149068322981364,1.2999999999999998,3.5,A1,3.05,10553.8
2.1118012422360244,1.6999999999999997,3.4,A1,3.05,10573.8
2.6086956521739135,2.1000000000000005,3.3,A1,3.05,10593.7
2.111801242236025,1.7000000000000002,3.0,A1,3.05,10613.7
2.3602484472049685,1.9,2.9,A1,3.05,10633.9
1.6149068322981364,1.2999999999999998,3.5,A1,3.05,10653.8
2.981366459627329,2.4,3.6,A1,3.15,10673.4
3.1055900621118018,2.5000000000000004,3.4,A1,3.15,10693.2
2.2360248447204967,1.7999999999999998,3.7,A1,3.15,10712.9
1.739130434782609,1.4000000000000004,5.1,A1,3.15,10732.6
1.366459627329192,1.0999999999999996,5.0,A1,3.15,10752.4
2.7329192546583845,2.1999999999999997,3.1,A1,3.15,10772.2
1.9875776397515523,1.5999999999999996,3.7,A1,3.15,10792.2
1.4117647058823541,0.6000000000000005,4.8,A2,3.15,10812.0
-0.235294117647058,-0.09999999999999964,6.0,A2,3.05,10831.8
-1.6470588235294121,-0.7000000000000002,5.9,A2,3.05,10851.5
1.6470588235294121,0.7000000000000002,5.0,A2,3.05,10871.4
5.411764705882352,2.3,5.5,A2,3.05,10891.2
7.5294117647058805,3.1999999999999993,22.2,A2,3.05,10911.1
7.764705882352943,3.3000000000000007,23.0,A2,3.05,10930.8
6.352941176470587,2.6999999999999993,23.0,A2,3.05,10950.6
8.705882352941176,3.6999999999999993,23.7,A2,3.05,10970.3
6.823529411764703,2.8999999999999986,24.0,A2,3.05,10990.0
8.470588235294121,3.6000000000000014,24.9,A2,3.05,11009.9
8.23529411764706,3.5,25.6,A2,3.05,11029.8
2.3529411764705883,1.0,25.5,A2,3.05,11049.6
4.941176470588239,2.1000000000000014,23.4,A2,3.05,11069.4
7.0588235294117645,3.0,22.8,A2,3.05,11089.2
8.705882352941176,3.6999999999999993,24.5,A2,3.05,11108.9
8.705882352941176,3.6999999999999993,28.1,A2,3.05,11128.6
6.352941176470587,2.6999999999999993,28.7,A2,3.05,11148.4
5.411764705882355,2.3000000000000007,26.7,A2,3.05,11168.3
8.470588235294112,3.599999999999998,25.6,A2,3.05,11188.0
16.47058823529411,6.9999999999999964,28.8,A2,3.05,11207.9
3.7647058823529447,1.6000000000000014,29.9,A2,3.05,11227.7
7.294117647058827,3.1000000000000014,26.9,A2,3.05,11247.4
2.8235294117647043,1.1999999999999993,21.6,A2,3.05,11267.3
7.294117647058827,3.1000000000000014,21.9,A2,3.05,11287.0
12.705882352941181,5.400000000000002,24.2,A2,3.05,11306.9
0.0,0.0,27.2,A2,3.15,11326.7
5.882352941176471,2.5,22.7,A2,3.15,11346.5
7.764705882352943,3.3000000000000007,22.8,A2,3.15,11366.3
5.411764705882355,2.3000000000000007,23.0,A2,3.15,11386.2
5.647058823529417,2.400000000000002,21.2,A2,3.15,11406.0
5.882352941176471,2.5,22.3,A2,3.15,11425.7
6.5882352941176485,2.8000000000000007,22.0,A2,3.15,11445.5
4.94117647058823,2.099999999999998,21.1,A2,3.15,11465.4
5.882352941176471,2.5,18.5,A2,3.15,11485.1
7.0588235294117645,3.0,20.6,A2,3.15,11505.0
4.705882352941177,2.0,23.5,A2,3.15,11524.7
7.0588235294117645,3.0,24.1,A2,3.15,11544.5
6.1176470588235246,2.599999999999998,26.3,A2,3.15,11564.3
6.5882352941176485,2.8000000000000007,25.2,A2,3.15,11584.0
7.294117647058827,3.1000000000000014,26.7,A2,3.15,11603.9
7.764705882352943,3.3000000000000007,27.3,A2,3.15,11623.6
6.352941176470587,2.6999999999999993,28.1,A2,3.15,11643.5
7.294117647058827,3.1000000000000014,27.4,A2,3.15,11663.1
4.470588235294114,1.8999999999999986,24.5,A2,3.15,11683.0
5.176470588235293,2.1999999999999993,22.8,A2,3.15,11702.8
6.1176470588235325,2.6000000000000014,21.7,A2,3.15,11722.4
5.882352941176471,2.5,22.7,A2,3.15,11742.3
2.5882352941176423,1.0999999999999979,22.8,A2,3.15,11762.2
5.176470588235293,2.1999999999999993,21.0,A2,3.15,11781.9
5.882352941176471,2.5,19.5,A2,3.15,11801.8
4.941176470588239,2.1000000000000014,20.5,A2,3.15,11821.6
6.1176470588235325,2.6000000000000014,22.2,A2,3.05,11841.5
6.1176470588235246,2.599999999999998,22.3,A2,3.05,11861.3
6.823529411764711,2.900000000000002,23.4,A2,3.05,11880.9
6.5882352941176485,2.8000000000000007,22.2,A2,3.05,11900.9
6.1176470588235246,2.599999999999998,21.3,A2,3.05,11920.9
5.176470588235293,2.1999999999999993,19.3,A2,3.05,11940.5
5.411764705882346,2.299999999999997,19.1,A2,3.05,11960.5
5.176470588235293,2.1999999999999993,17.7,A2,3.05,11980.3
5.647058823529409,2.3999999999999986,20.0,A2,3.05,12000.0
6.352941176470587,2.6999999999999993,24.2,A2,3.05,12019.8
5.176470588235293,2.1999999999999993,23.1,A2,3.05,12039.6
5.647058823529409,2.3999999999999986,22.6,A2,3.05,12059.4
7.5294117647058805,3.1999999999999993,24.0,A2,3.05,12079.2
7.0588235294117645,3.0,24.9,A2,3.05,12099.0
5.411764705882346,2.299999999999997,19.1,A2,3.05,12118.6
5.411764705882355,2.3000000000000007,18.8,A2,3.05,12138.4
5.647058823529409,2.3999999999999986,16.0,A2,3.05,12158.1
5.411764705882346,2.299999999999997,16.1,A2,3.05,12178.0
5.411764705882355,2.3000000000000007,16.3,A2,3.05,12197.8
4.705882352941177,2.0,18.1,A2,3.05,12217.6
6.823529411764703,2.8999999999999986,20.6,A2,3.05,12237.5
5.882352941176471,2.5,18.5,A2,3.05,12257.3
4.94117647058823,2.099999999999998,20.6,A2,3.05,12276.9
5.882352941176471,2.5,19.7,A2,3.05,12296.7
5.647058823529417,2.400000000000002,19.7,A2,3.05,12316.6
5.647058823529409,2.3999999999999986,20.0,A2,3.05,12336.4
5.882352941176471,2.5,20.7,A2,3.05,12356.1
7.294117647058819,3.099999999999998,22.8,A2,3.05,12376.0
6.1176470588235325,2.6000000000000014,22.4,A2,3.05,12395.9
6.823529411764703,2.8999999999999986,21.3,A2,3.05,12415.5
5.882352941176471,2.5,20.4,A2,3.05,12435.4
5.647058823529409,2.3999999999999986,19.8,A2,3.05,12455.2
5.882352941176471,2.5,18.8,A2,3.05,12475.0
4.941176470588239,2.1000000000000014,18.2,A2,3.05,12494.7
6.1176470588235325,2.6000000000000014,17.9,A2,3.05,12514.6
3.7647058823529362,1.5999999999999979,19.8,A2,3.05,12534.4
6.1176470588235246,2.599999999999998,20.8,A2,3.05,12554.2
3.9999999999999982,1.6999999999999993,20.6,A2,3.05,12574.0
7.9999999999999964,3.3999999999999986,23.1,A2,3.05,12593.9
7.294117647058819,3.099999999999998,22.8,A2,3.05,12613.7
5.647058823529409,2.3999999999999986,23.6,A2,3.05,12633.5
7.294117647058819,3.099999999999998,27.1,A2,3.05,12653.2
7.058823529411773,3.0000000000000036,29.7,A2,3.05,12673.1
12.000000000000004,5.100000000000001,25.7,A2,3.05,12692.8
8.23529411764706,3.5,22.6,A2,3.05,12712.6
5.647058823529417,2.400000000000002,22.9,A2,3.05,12732.3
6.1176470588235246,2.599999999999998,29.3,A2,3.05,12752.1
7.764705882352943,3.3000000000000007,27.0,A2,3.05,12772.0
14.117647058823529,6.0,22.2,A2,3.05,12791.6
4.941176470588239,2.1000000000000014,22.5,A2,3.25,12811.6
7.294117647058819,3.099999999999998,25.1,A2,3.25,12831.4
8.000000000000005,3.400000000000002,21.9,A2,3.25,12851.0
5.882352941176471,2.5,21.3,A2,3.25,12870.9
6.352941176470587,2.6999999999999993,23.2,A2,3.25,12890.8
5.647058823529417,2.400000000000002,24.4,A2,3.25,12910.5
4.705882352941177,2.0,25.7,A2,3.25,12930.3
8.23529411764706,3.5,25.1,A2,3.25,12950.2
6.1176470588235246,2.599999999999998,24.8,A2,3.25,12970.0
6.1176470588235325,2.6000000000000014,23.5,A2,3.25,12989.7
7.294117647058827,3.1000000000000014,22.9,A2,3.25,13009.5
5.882352941176471,2.5,21.4,A2,3.25,13029.3
12.235294117647058,5.199999999999999,21.7,A2,3.25,13049.1
5.882352941176471,2.5,22.4,A2,3.25,13068.8
2.8235294117647043,1.1999999999999993,23.5,A2,3.25,13088.6
7.294117647058819,3.099999999999998,24.3,A2,3.25,13108.4
6.5882352941176485,2.8000000000000007,24.2,A2,3.25,13128.1
7.9999999999999964,3.3999999999999986,23.1,A2,3.25,13147.9
7.294117647058827,3.1000000000000014,22.9,A2,3.25,13167.7
-0.7058823529411699,-0.29999999999999716,26.9,A2,3.25,13187.5
4.235294117647053,1.7999999999999972,36.2,A2,3.25,13207.4
22.588235294117652,9.600000000000001,29.1,A2,3.25,13227.1
8.941176470588237,3.8000000000000007,27.4,A2,3.25,13246.9
7.9999999999999964,3.3999999999999986,26.3,A2,3.25,13266.6
5.411764705882355,2.3000000000000007,27.5,A2,3.25,13286.4
15.76470588235294,6.699999999999999,24.7,A2,3.25,13306.2
9.882352941176478,4.200000000000003,19.9,A2,3.15,13326.0
2.3529411764705883,1.0,18.2,A2,3.15,13346.1
7.5294117647058805,3.1999999999999993,18.6,A2,3.15,13365.9
4.470588235294123,1.9000000000000021,19.9,A2,3.15,13385.8
7.294117647058827,3.1000000000000014,19.9,A2,3.15,13405.5
9.411764705882353,4.0,22.5,A2,3.15,13425.4
7.294117647058827,3.1000000000000014,26.7,A2,3.15,13445.1
9.88235294117646,4.199999999999996,28.6,A2,3.15,13464.9
3.2941176470588287,1.4000000000000021,25.9,A2,3.15,13484.6
5.882352941176471,2.5,21.6,A2,3.15,13504.4
2.8235294117647043,1.1999999999999993,21.8,A2,3.15,13524.3
9.411764705882353,4.0,19.9,A2,3.15,13544.0
4.941176470588239,2.1000000000000014,20.0,A2,3.15,13564.0
5.882352941176471,2.5,19.9,A2,3.15,13583.6
4.705882352941177,2.0,19.0,A2,3.15,13603.5
7.0588235294117645,3.0,19.6,A2,3.15,13623.3
3.2941176470588203,1.3999999999999986,18.8,A2,3.15,13643.1
4.94117647058823,2.099999999999998,17.1,A2,3.15,13662.9
5.647058823529417,2.400000000000002,17.2,A2,3.15,13682.8
6.352941176470595,2.700000000000003,20.9,A2,3.15,13702.6
5.882352941176471,2.5,19.8,A2,3.15,13722.3
6.1176470588235325,2.6000000000000014,20.2,A2,3.15,13742.1
6.352941176470595,2.700000000000003,18.9,A2,3.15,13762.0
4.705882352941177,2.0,19.1,A2,3.15,13781.8
7.5294117647058805,3.1999999999999993,18.8,A2,3.15,13801.6
4.470588235294123,1.9000000000000021,18.9,A2,2.8,13821.4
5.647058823529417,2.400000000000002,17.9,A2,2.8,13841.2
6.823529411764703,2.8999999999999986,18.5,A2,2.8,13861.1
2.3529411764705883,1.0,10.1,A2,2.8,13880.9
6.117647058823529,2.5999999999999996,9.9,A2,2.8,13900.6
5.176470588235293,2.1999999999999993,11.4,A2,2.8,13920.5
4.705882352941177,2.0,10.9,A2,2.8,13940.2
3.2941176470588243,1.4000000000000004,10.4,A2,2.8,13960.0
4.000000000000003,1.700000000000001,9.6,A2,2.8,13979.9
3.2941176470588243,1.4000000000000004,8.5,A2,2.8,13999.7
4.235294117647059,1.7999999999999998,7.8,A2,2.8,14019.5
3.9999999999999982,1.6999999999999993,8.0,A2,2.8,14039.4
3.9999999999999982,1.6999999999999993,7.5,A2,2.8,14059.1
3.5294117647058822,1.5,8.0,A2,2.8,14079.0
3.9999999999999982,1.6999999999999993,6.4,A2,2.8,14098.8
3.5294117647058822,1.5,5.8,A2,2.8,14118.6
4.235294117647061,1.8000000000000007,6.1,A2,3.0,14138.4
5.647058823529413,2.4000000000000004,7.4,A2,3.0,14158.2
5.647058823529413,2.4000000000000004,8.1,A2,3.0,14178.0
4.705882352941177,2.0,9.5,A2,3.0,14197.9
4.470588235294119,1.9000000000000004,8.1,A2,3.0,14217.8
4.705882352941177,2.0,8.5,A2,3.0,14237.6
4.235294117647056,1.799999999999999,9.9,A2,3.0,14257.3
2.8235294117647043,1.1999999999999993,8.5,A2,3.0,14277.2
4.941176470588236,2.1000000000000005,7.3,A2,3.0,14296.9
4.705882352941177,2.0,8.8,A2,3.0,14316.9
4.941176470588235,2.0999999999999996,8.9,A2,3.0,14336.6
5.647058823529413,2.4000000000000004,9.4,A2,3.0,14356.5
8.000000000000002,3.4000000000000004,11.9,A2,3.0,14376.2
7.561436672967865,2.8000000000000007,13.8,A2,3.0,14396.0
9.181744531460978,3.4000000000000004,14.1,A2,3.0,14415.9
8.371590602214424,3.1000000000000014,14.7,A2,3.0,14435.7
8.371590602214424,3.1000000000000014,15.0,A2,3.0,14455.5
8.101539292465569,3.0,14.5,A2,3.0,14475.3
7.831487982716717,2.9000000000000004,14.4,A2,3.0,14495.2
8.911693221712122,3.299999999999999,14.4,A2,3.0,14515.0
8.911693221712127,3.3000000000000007,15.2,A2,3.0,14534.7
9.991898460707537,3.700000000000001,15.4,A2,3.0,14554.5
8.911693221712127,3.3000000000000007,16.7,A2,3.0,14574.3
9.991898460707532,3.6999999999999993,20.2,A2,3.0,14594.1
9.721847150958686,3.6000000000000014,21.9,A2,3.0,14613.9
7.831487982716712,2.8999999999999986,17.0,A2,3.0,14633.7
8.911693221712127,3.3000000000000007,15.0,A2,3.0,14653.4
8.911693221712122,3.299999999999999,15.9,A2,3.0,14673.3
8.641641911963276,3.200000000000001,15.1,A2,3.0,14693.1
8.371590602214424,3.1000000000000014,15.5,A2,3.0,14712.8
8.911693221712117,3.299999999999997,18.6,A2,3.0,14732.7
9.181744531460973,3.3999999999999986,15.5,A2,3.0,14752.4
8.101539292465572,3.0000000000000018,14.1,A2,3.0,14772.1
8.101539292465569,3.0,13.7,A2,3.0,14791.9
8.101539292465569,3.0,14.2,A2,2.95,14811.6
7.021334053470163,2.6000000000000014,13.2,A2,2.95,14831.2
7.2913853632190095,2.6999999999999993,14.2,A2,2.95,14851.0
6.4812314339724555,2.4000000000000004,12.7,A2,2.95,14870.7
7.021334053470158,2.5999999999999996,13.1,A2,2.95,14890.4
9.72184715095868,3.5999999999999996,14.4,A2,2.95,14910.2
7.2913853632190095,2.6999999999999993,14.0,A2,2.95,14929.9
9.181744531460973,3.3999999999999986,15.5,A2,2.95,14949.6
8.641641911963276,3.200000000000001,12.7,A2,2.95,14969.2
6.7512827437213065,2.5,13.3,A2,2.95,14988.9
7.831487982716717,2.9000000000000004,13.9,A2,2.95,15008.6
7.561436672967861,2.799999999999999,12.8,A2,2.95,15028.4
7.561436672967865,2.8000000000000007,15.8,A2,2.95,15048.1
7.561436672967865,2.8000000000000007,13.8,A2,2.95,15068.0
7.021334053470163,2.6000000000000014,15.5,A2,2.95,15087.8
9.991898460707532,3.6999999999999993,17.1,A2,2.95,15107.6
10.80205238995409,4.0,16.3,A2,2.95,15127.5
8.911693221712127,3.3000000000000007,22.9,A2,2.95,15147.2
15.122873345935727,5.6,14.4,A2,2.95,15167.1
5.9411288144747525,2.200000000000001,12.2,A2,2.95,15186.9
9.721847150958686,3.6000000000000014,12.5,A2,2.95,15206.7
6.481231433972451,2.3999999999999986,11.3,A2,2.95,15226.7
9.45179584120983,3.5,9.9,A2,2.95,15246.7
5.130974885228194,1.9000000000000004,9.5,A2,2.95,15266.7
6.211180124223604,2.3000000000000007,9.7,A2,2.95,15286.5
4.590872265730491,1.700000000000001,8.7,A2,3.3,15306.4
4.0507696462327845,1.5,9.9,A2,3.3,15326.4
5.671077504725897,2.0999999999999996,10.1,A2,3.3,15346.2
12.962462867944906,4.799999999999999,12.1,A2,3.3,15366.1
8.37159060221442,3.0999999999999996,11.5,A2,3.3,15385.7
5.401026194977045,2.0,11.7,A2,3.3,15405.5
8.101539292465569,3.0,14.3,A2,3.3,15425.2
7.831487982716712,2.8999999999999986,13.8,A2,3.3,15444.9
7.291385363219014,2.700000000000001,12.7,A2,3.3,15464.7
5.401026194977045,2.0,13.8,A2,3.3,15484.5
7.291385363219014,2.700000000000001,13.9,A2,3.3,15504.2
7.291385363219014,2.700000000000001,14.4,A2,3.3,15524.0
7.2913853632190095,2.6999999999999993,13.7,A2,3.3,15543.8
6.751282743721302,2.4999999999999982,13.9,A2,3.3,15563.6
8.371590602214415,3.099999999999998,13.8,A2,3.3,15583.5
8.371590602214424,3.1000000000000014,12.7,A2,3.3,15603.3
5.941128814474748,2.1999999999999993,14.2,A2,3.3,15623.1
10.261949770456388,3.8000000000000007,13.8,A2,3.3,15643.0
6.751282743721302,2.4999999999999982,13.9,A2,3.3,15662.8
8.911693221712127,3.3000000000000007,14.5,A2,3.3,15682.7
7.291385363219014,2.700000000000001,13.9,A2,3.3,15702.5
8.101539292465572,3.0000000000000018,14.1,A2,3.3,15722.5
10.80205238995409,4.0,14.3,A2,3.3,15742.2
6.7512827437213065,2.5,12.9,A2,3.3,15762.0
10.80205238995409,4.0,11.8,A2,3.3,15781.9
8.371590602214424,3.1000000000000014,11.2,A2,2.9,15801.8
-21.33405347015933,-7.9,23.0,A2,2.9,15821.7
5.9411288144747525,2.200000000000001,14.4,A2,2.9,15841.5
9.72184715095868,3.5999999999999996,12.3,A2,2.9,15861.3
5.9411288144747525,2.200000000000001,12.7,A2,2.9,15881.2
8.641641911963271,3.1999999999999993,13.0,A2,2.9,15901.0
6.7512827437213065,2.5,12.8,A2,2.9,15921.0
5.130974885228194,1.9000000000000004,13.6,A2,2.9,15940.8
10.80205238995409,4.0,14.2,A2,2.9,15960.7
6.7512827437213065,2.5,13.2,A2,2.9,15980.6
10.261949770456383,3.799999999999999,12.6,A2,2.9,16000.5
5.9411288144747525,2.200000000000001,10.7,A2,2.9,16020.5
10.532001080205236,3.8999999999999986,11.3,A2,2.9,16040.4
8.911693221712122,3.299999999999999,10.4,A2,2.9,16060.4
2.4304617877396715,0.9000000000000004,12.0,A2,2.9,16080.2
10.532001080205236,3.8999999999999986,10.3,A2,2.9,16100.2
5.13097488522819,1.8999999999999986,10.3,A2,2.9,16120.1
5.401026194977045,2.0,8.6,A2,2.9,16140.0
8.101539292465569,3.0,7.4,A2,2.9,16159.9
11.612206319200645,4.299999999999999,7.9,A2,2.9,16179.7
3.5106670267350766,1.299999999999999,9.3,A2,2.9,16199.6
12.152308938698352,4.5,9.2,A2,2.9,16219.4
6.211180124223604,2.3000000000000007,12.1,A2,2.9,16239.2
7.831487982716717,2.9000000000000004,13.0,A2,2.9,16258.9
13.232514177693767,4.900000000000002,13.2,A2,2.9,16278.6
11.342155009451794,4.199999999999999,15.5,A2,3.25,16298.0
5.1309748852281984,1.9000000000000021,16.2,A2,3.25,16317.6
4.590872265730487,1.6999999999999993,14.5,A2,3.25,16337.3
4.590872265730487,1.6999999999999993,11.4,A2,3.25,16356.9
7.561436672967865,2.8000000000000007,11.2,A2,3.25,16376.7
8.911693221712127,3.3000000000000007,11.7,A2,3.25,16396.6
5.130974885228194,1.9000000000000004,10.4,A2,3.25,16416.5
5.9411288144747525,2.200000000000001,9.6,A2,3.25,16436.4
7.291385363219014,2.700000000000001,9.6,A2,3.25,16456.2
6.4812314339724555,2.4000000000000004,9.7,A2,3.25,16476.2
8.37159060221442,3.0999999999999996,9.4,A2,3.25,16496.2
7.561436672967865,2.8000000000000007,9.6,A2,3.25,16516.1
7.021334053470158,2.5999999999999996,9.4,A2,3.25,16536.0
5.671077504725897,2.0999999999999996,9.3,A2,3.25,16555.7
5.401026194977045,2.0,8.7,A2,3.25,16575.5
5.401026194977045,2.0,8.1,A2,3.25,16595.3
6.211180124223604,2.3000000000000007,8.2,A2,3.25,16615.0
6.4812314339724555,2.4000000000000004,9.1,A2,3.25,16634.8
6.7512827437213065,2.5,10.0,A2,3.25,16654.6
6.211180124223599,2.299999999999999,9.9,A2,3.25,16674.5
6.4812314339724555,2.4000000000000004,10.4,A2,3.25,16694.1
7.561436672967865,2.8000000000000007,10.7,A2,3.25,16713.9
3.5106670267350766,1.299999999999999,10.3,A2,3.25,16733.7
5.671077504725897,2.0999999999999996,9.1,A2,3.25,16753.6
5.130974885228194,1.9000000000000004,9.0,A2,3.25,16773.4
5.671077504725897,2.0999999999999996,8.8,A2,2.85,16793.3
6.211180124223599,2.299999999999999,8.9,A2,2.85,16813.0
5.130974885228194,1.9000000000000004,8.0,A2,2.85,16833.0
5.941128814474748,2.1999999999999993,8.3,A2,2.85,16852.7
6.211180124223599,2.299999999999999,8.4,A2,2.85,16872.5
4.3208209559816355,1.5999999999999996,8.5,A2,2.85,16892.5
4.590872265730491,1.700000000000001,7.6,A2,2.85,16912.4
4.860923575479338,1.799999999999999,7.4,A2,2.85,16932.2
4.86092357547934,1.7999999999999998,7.2,A2,2.85,16952.2
5.671077504725897,2.0999999999999996,7.9,A2,2.85,16972.1
10.532001080205239,3.9000000000000004,7.4,A2,2.85,16992.0
7.831487982716717,2.9000000000000004,7.0,A2,2.85,17011.9
3.7807183364839303,1.3999999999999995,6.8,A2,2.85,17031.8
4.590872265730489,1.7000000000000002,6.2,A2,2.85,17051.6
5.401026194977045,2.0,6.6,A2,2.85,17071.5
6.211180124223602,2.3,7.3,A2,2.85,17091.3
5.130974885228194,1.9000000000000004,8.7,A2,2.85,17111.1
5.401026194977045,2.0,8.6,A2,2.85,17131.0
5.671077504725897,2.0999999999999996,8.0,A2,2.85,17150.8
6.4812314339724555,2.4000000000000004,7.5,A2,2.85,17170.6
7.831487982716712,2.8999999999999986,9.8,A2,2.85,17190.4
5.401026194977045,2.0,10.8,A2,2.85,17210.2
6.211180124223604,2.3000000000000007,8.1,A2,2.85,17230.1
5.671077504725897,2.0999999999999996,8.1,A2,2.85,17250.0
6.211180124223604,2.3000000000000007,8.2,A2,2.85,17269.8
5.671077504725901,2.1000000000000014,8.2,A2,2.9,17289.7
8.37159060221442,3.0999999999999996,8.6,A2,2.9,17309.4
7.561436672967861,2.799999999999999,9.4,A2,2.9,17329.2
7.831487982716717,2.9000000000000004,9.2,A2,2.9,17349.1
7.561436672967865,2.8000000000000007,8.6,A2,2.9,17368.8
5.941128814474748,2.1999999999999993,8.3,A2,2.9,17388.5
4.860923575479343,1.8000000000000007,7.5,A2,2.9,17408.4
5.130974885228194,1.9000000000000004,7.1,A2,2.9,17428.2
